Timestamp,TweetText,PopularityScore,SentimentScore
2018-01-30 00:31:42,"Lijsttrekker #FVDamsterdam @ANanninga reageert bij @PowNed op de laffe belaging door #antifa fascisten op duurzaamheids-ondernemer Hemmie (71), nr. 6 op de #FVD-lijst voor de gemeenteraadsverkiezingen. #FVD https://t.co/WeCkTuwCCl",165,"{'neg': 0.85, 'neutral': 0.09999999999999998, 'pos': 0.15000000000000002}"
2017-10-05 14:27:24,'Docenten verstoorden lezing Baudet' https://t.co/K8iytg7Vgk,158,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-01-15 01:06:45,"Voor wie nog wakker is nu adviseer ik deze opname van de 1ste Ballade van Chopin, gespeeld door een van de grootste pianisten allertijden: Vladimir Horowitz. https://t.co/1InnUPZ2DB",151,"{'neg': 0.35, 'neutral': 0.55, 'pos': 0.65}"
2018-01-15 10:10:24,Lezenswaardige nieuwsbrief van journalist en ecomodernist Marco Visscher: “Leve de klimaattwijfelaar!” Plus: 4 spraakmakende interviews en een Quizvraag: Is Brendan O'Neill links of rechts?: https://t.co/59u2iIsvgF,145,"{'neg': 0.41666666666666663, 'neutral': 0.3999999999999999, 'pos': 0.5833333333333334}"
2017-12-04 11:05:29,"Nog niet, maar #FVD doet mee met de verkiezingen met @ANanninga @YerRamautarsing en vele andere toppers! Word nu lid om ons te steunen! https://t.co/VD5JjvmiLh https://t.co/WmATJkzQmX",138,"{'neg': 0.5, 'neutral': 0.9, 'pos': 0.5}"
2017-10-22 00:20:08,Tromgeroffel....,131,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-02-14 19:49:24,"Wat beter te luisteren op de avond van aswoensdag dan die ongelofelijke bekeringssymfonie van Mahler? De tweede, de wederopstanding. https://t.co/hNySaBlS4J",125,"{'neg': 0.30000000000000004, 'neutral': 0.050000000000000044, 'pos': 0.7}"
2017-09-14 09:57:56,Behartenswaardig artikel van Marcelo Mooren over bedreigingen tegen politici en de demonisering v politici i/d media https://t.co/0783p0N4iM,118,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-12-11 14:12:53,https://t.co/u0cIibqumu,111,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-02-13 22:50:09,Zo vlak voor Valentijnsdag is dit de luistertip van de voorman van de partij van de liefde #FVD https://t.co/KSggsxXqcc,105,"{'neg': 0.525, 'neutral': 0.85, 'pos': 0.475}"
2017-09-30 15:47:18,"Zie mijn boek De Aanval op de Natiestaat (2012), hfd.4, waarin ik dit al bespreek: https://t.co/T30KmrFCad via @nrc",97,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-05-24 11:42:54,Want? https://t.co/5OFtnBzkTu,91,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-21 11:08:56,Interview met een vd belangrijkste denkers van dit moment: de auteur en filosoof John Laughland. @WiersmaBrussel https://t.co/mBR3Tfp8wQ,85,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-06-12 21:54:30,Nope. https://t.co/ZlNdMg70tt,78,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-26 04:59:42,Op vrijdag (3 nov) blikken @THiddema en ik terug op de verkiezingscampagne en vooruit op Rutte III. Kom ook! #FVD https://t.co/u4g9tUZUcT,73,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-05-11 19:01:51,"Komende donderdag 17 mei verschijnt mijn nieuwe roman Van Elk Waarheen Bevrijd. Hoogste tijd om nu nog snel mijn vorige roman Voorwaardelijke Liefde (2014) te bestellen!
https://t.co/dXjsERpoQw https://t.co/Ik7DZlhJx0",65,"{'neg': 0.4475, 'neutral': 0.61, 'pos': 0.5525}"
2017-09-23 05:44:14,Nog enkele kaarten beschikbaar v/h @fvdemocratie event op zaterdag 30 september met @THiddema @Eerdmans en mijzelf! https://t.co/AMXtyJQMc4,58,"{'neg': 0.375, 'neutral': 0.7, 'pos': 0.625}"
2018-06-27 01:41:16,Cultuurmarxist leest mijn roman Van Elk Waarheen Bevrijd. https://t.co/oEBFof6NU7 via @DeGroene,52,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-12-07 18:39:12,Henk Otten (FVD): Wij beginnen pas!  @hendrikotten3 https://t.co/iVk0sMSNiw via @YouTube #FVD word nu lid! https://t.co/VD5JjvmiLh,45,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-02 17:44:29,Meld je aan voor de FVD Winterschool! #FVD https://t.co/in82RCbLog via @fvdemocratie,39,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2018-02-25 15:18:20,"@eddy_terstall Ja daar ben ik het volledig mee eens. Dus dat zijn ook geen specifiek “linkse” of “progressieve” punten, dat zijn gewoon de algemene uitgangspunten van de democratische rechtsstaat.",32,"{'neg': 0.5033333333333334, 'neutral': 0.5599999999999999, 'pos': 0.49666666666666665}"
2018-03-13 17:03:28,"@martyaarts Helaas, EU is onhervormbaar.",25,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-11-04 22:30:08,@GertJanSeegers_ @KarelRosman @JaapJansen @simontweetniet Haha,18,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
2017-10-20 12:56:09,@jorisluyendijk Deze foto is fake. Photoshop.,12,"{'neg': 0.5, 'neutral': 1.0, 'pos': 0.5}"
